Chemical1,Chemical2,Correlation,P-value
1013,14459,0.6215483152043417,0.0
1013,14542,0.5295376576605954,0.0
1014,11818,0.5069864572815378,0.0
1028,2627,0.506402771172707,0.0
1028,5126,0.549216228868519,0.0
1028,6039,0.5049989647408127,0.0
1028,11053,0.5073316741917493,0.0
1028,11747,0.504945945797953,0.0
1032,1856,0.6078387219294431,0.0
1032,2247,0.515084597787261,0.0
1032,2731,0.5742666970034183,0.0
1032,3536,0.5741770173691925,0.0
1032,3690,0.509219348761086,0.0
1032,3909,0.6325513526412873,0.0
1032,4215,0.5124023638655902,0.0
1032,4377,0.520560052324636,0.0
1032,4653,0.5631936271475455,0.0
1032,5104,0.5407255050374832,0.0
1032,5471,0.5871227211934301,0.0
1032,6756,0.6441070897679572,0.0
1032,6860,0.5338054042009709,0.0
1032,7225,0.6260928661915289,0.0
1032,8634,0.579975243945181,0.0
1032,8827,0.6657454122567336,0.0
1032,9902,0.6847915630071618,0.0
1032,10359,0.5330064895367888,0.0
1032,10757,0.5632703271741262,0.0
1032,11868,0.7204770092752618,0.0
1032,12647,0.5813155916025465,0.0
1032,12752,0.5089977377188305,0.0
1032,13621,-0.5313036327517374,0.0
1032,14627,0.5041604367495093,0.0
1053,3335,0.5011040533209367,0.0
1056,1086,0.5098283238422765,0.0
1056,1351,0.5673514020668137,0.0
1056,3335,0.528021889716447,0.0
1056,5700,0.5024758913633929,0.0
1056,5914,0.5499546707742519,0.0
1056,6039,0.5200800184419037,0.0
1056,9831,0.5221509134948512,0.0
1056,9832,0.5231254885045171,0.0
1056,12479,0.5249714597382534,0.0
1056,12793,0.5080096508214664,0.0
1056,14459,0.5122905229439999,0.0
1061,1086,0.5250585633144674,0.0
1061,1351,0.5694466838112405,0.0
1061,1483,0.5012752841545769,0.0
1061,2627,0.5283826389296407,0.0
1061,5126,0.5574195008326789,0.0
1061,5701,0.5378771625001642,0.0
1061,5702,0.5047529715004969,0.0
1061,5914,0.5313369259985062,0.0
1061,6039,0.5406943740191268,0.0
1061,6294,0.5444357842638529,0.0
1061,7283,0.5459357117270033,0.0
1061,8006,0.54490786700912,0.0
1061,9054,0.5500844786956848,0.0
1061,9638,0.5072405309630627,0.0
1061,9831,0.5137984049270932,0.0
1061,9832,0.5071483647151527,0.0
1061,11053,0.5470615971133077,0.0
1061,11747,0.5732887779670364,0.0
1061,11800,0.5821960156059615,0.0
1061,12479,0.5530170341399842,0.0
1061,12793,0.5275073630968476,0.0
1061,13764,0.5029233404919209,0.0
1061,14459,0.5480333301213756,0.0
1086,1106,0.501427484983954,0.0
1086,1161,0.5144950281901516,0.0
1086,1351,0.6832192729896484,0.0
1086,1738,0.5816520094377298,0.0
1086,1838,0.6629160679163258,0.0
1086,2627,0.5566690663759343,0.0
1086,4192,0.510618436126169,0.0
1086,4847,0.6120113461836708,0.0
1086,4855,0.5441440909447172,0.0
1086,5126,0.6121005409608079,0.0
1086,5372,0.5908149546483696,0.0
1086,5489,0.5648249660864381,0.0
1086,5700,0.5180396664084482,0.0
1086,5701,0.5366732940502917,0.0
1086,5913,0.639513000158698,0.0
1086,5914,0.6610315417723536,0.0
1086,6039,0.6304339149873855,0.0
1086,7283,0.6143611826335794,0.0
1086,8006,0.5010937143569875,0.0
1086,8068,0.5200396021092095,0.0
1086,8247,0.5273062766404067,0.0
1086,8605,0.509907467829084,0.0
1086,9657,0.6132328418483338,0.0
1086,9824,0.6111164518779915,0.0
1086,9831,0.677754186029099,0.0
1086,9832,0.6752684307939363,0.0
1086,9900,0.5396280636620545,0.0
1086,11053,0.557487846400208,0.0
1086,11238,0.5882586655317367,0.0
1086,11239,0.5670830063227132,0.0
1086,11240,0.5322975577816008,0.0
1086,11747,0.6048719341446939,0.0
1086,11758,0.509921311258156,0.0
1086,11800,0.6630127866350053,0.0
1086,12028,0.6010750328305191,0.0
1086,12073,0.5441690828991641,0.0
1086,12074,0.5232191687024929,0.0
1086,12479,0.673494711142756,0.0
1086,12793,0.6660049338625504,0.0
1086,13254,0.5049105973395831,0.0
1086,13758,0.5420537024207033,0.0
1086,13909,0.6007476110419799,0.0
1086,14066,0.5218624999192838,0.0
1086,14161,0.5894278443227977,0.0
1086,14459,0.6738441203691139,0.0
1086,14542,0.595333456961105,0.0
1106,1351,0.5504042891421779,0.0
1106,5701,0.5326571762331461,0.0
1106,5702,0.5243469537191655,0.0
1106,5913,0.5156545489117592,0.0
1106,5914,0.5327199054794794,0.0
1106,6039,0.5275027603091733,0.0
1106,9054,0.5113478437700334,0.0
1106,9638,0.513903705064481,0.0
1106,9831,0.5248505848230846,0.0
1106,9832,0.5200640579342249,0.0
1106,11747,0.541224661723699,0.0
1106,11800,0.5627741828206618,0.0
1106,12479,0.5009042911837446,0.0
1106,12793,0.5733567436871789,0.0
1106,14459,0.5529240336932164,0.0
1124,1172,0.5635254290480981,0.0
1124,1177,0.5654670034638046,0.0
1124,1179,0.5417354785578201,0.0
1124,1294,0.5141825392397013,0.0
1124,1912,0.510132707919845,0.0
1124,3195,0.5396483591651025,0.0
1124,4648,0.5761946530472565,0.0
1124,4841,0.5246258632573827,0.0
1124,5034,0.5738020275395892,0.0
1124,5036,0.6157780663415368,0.0
1124,5420,0.518351066967278,0.0
1124,6056,0.540491498461663,0.0
1124,6478,0.593945872219059,0.0
1124,6926,0.5132812430550601,0.0
1124,8295,0.598062266419115,0.0
1124,8341,0.6089768552594366,0.0
1124,8343,0.5159468289551106,0.0
1124,8344,0.5263415653848369,0.0
1124,9582,0.514727355941969,0.0
1124,9608,0.5145698223474461,0.0
1124,10002,0.5668603413036123,0.0
1124,11022,0.5219035944838311,0.0
1124,11893,0.5842750251672159,0.0
1124,12499,0.5227963334219514,0.0
1124,13648,0.5658397093698464,0.0
1124,14491,0.5512017420871453,0.0
1124,14748,0.5232955157756758,0.0
1124,14868,0.5227328836627335,0.0
1124,14921,0.5223189099544976,0.0
1124,14935,0.5342151008747676,0.0
1130,1228,0.5894145842218019,0.0
1130,1231,0.5393982453680805,0.0
1130,1416,0.5142654379415231,0.0
1130,2426,0.525904074433541,0.0
1130,2767,0.5881533257454566,0.0
1130,3878,0.6029145017602096,0.0
1130,5773,0.5831996341131099,0.0
1130,5847,0.6298355796582608,0.0
1130,6483,0.570520043683201,0.0
1130,6502,0.6114972546724717,0.0
1130,7456,0.541470912921572,0.0
1130,9241,0.5066163531302281,0.0
1130,9532,0.6557292228993076,0.0
1130,10742,0.558655001994424,0.0
1130,12714,0.6187271134769586,0.0
1130,12832,0.5253560446526294,0.0
1130,14315,0.6404234505236935,0.0
1130,15075,0.5320116519664249,0.0
1130,15471,0.5003170418836365,0.0
1134,1177,0.5249908919678709,0.0
1134,1179,0.5222797815832706,0.0
1134,4648,0.5628246940593155,0.0
1134,5036,0.5231776630477118,0.0
1134,6056,0.5166607210703063,0.0
1134,6478,0.541691531690953,0.0
1134,6603,0.5082603047457088,0.0
1134,8295,0.5417215399215443,0.0
1134,8341,0.5357707841100501,0.0
1134,8343,0.51405540236606,0.0
1134,9582,0.5287204525625796,0.0
1134,11893,0.5375811696461921,0.0
1134,13648,0.5283540830116289,0.0
1134,14868,0.5398496146051714,0.0
1134,14921,0.5183710537272408,0.0
1134,14935,0.5312975143469484,0.0
1161,1351,0.511199387901585,0.0
1172,1177,0.6368933741540244,0.0
1172,1179,0.6831098682631452,0.0
1172,1294,0.5371685109153657,0.0
1172,1912,0.5960088171690561,0.0
1172,2169,0.5295829805101906,0.0
1172,3195,0.5401729634418195,0.0
1172,4582,0.5707858853353627,0.0
1172,4648,0.640294207125395,0.0
1172,4841,0.5043105929667012,0.0
1172,5034,0.6361575025091828,0.0
1172,5036,0.7123173503661767,0.0
1172,5175,0.5276524108420031,0.0
1172,5420,0.5494672202355009,0.0
1172,6056,0.5749603663800452,0.0
1172,6478,0.6663952489918485,0.0
1172,6603,0.5572753125355758,0.0
1172,6926,0.5756454380972225,0.0
1172,8295,0.6522435689435211,0.0
1172,8335,0.5259751148115631,0.0
1172,8341,0.6970535004739575,0.0
1172,8343,0.5872619619385986,0.0
1172,8344,0.5991553417689777,0.0
1172,8632,0.5167980492544348,0.0
1172,9076,0.5165579978777057,0.0
1172,9582,0.5776123338080541,0.0
1172,9608,0.5427821194891791,0.0
1172,9609,0.5192324863183645,0.0
1172,10002,0.6392890968087271,0.0
1172,10551,0.5067657527832011,0.0
1172,10596,0.5322562445583461,0.0
1172,10640,0.5276073325029521,0.0
1172,11022,0.5740657467038928,0.0
1172,11893,0.633733703556131,0.0
1172,12499,0.6194983315757491,0.0
1172,12672,0.5235419499670517,0.0
1172,13648,0.5745753051896384,0.0
1172,14333,0.5130725130978733,0.0
1172,14491,0.7942997530355856,0.0
1172,14748,0.6069548281055281,0.0
1172,14868,0.5478768192085433,0.0
1172,14921,0.5601123748598544,0.0
1172,14925,0.5329426278613336,0.0
1172,14935,0.6077517700143203,0.0
1177,1179,0.6733149665363328,0.0
1177,1294,0.561462469761095,0.0
1177,1912,0.5472763679711979,0.0
1177,2169,0.534028548217868,0.0
1177,3195,0.5666125923239312,0.0
1177,4048,0.5258899581366363,0.0
1177,4315,0.5432475582783957,0.0
1177,4582,0.6159089998064019,0.0
1177,4648,0.70570965528044,0.0
1177,4840,0.5384349335528358,0.0
1177,4841,0.5305859781451475,0.0
1177,5034,0.6208718362332328,0.0
1177,5036,0.694461966894866,0.0
1177,5175,0.5755667686267253,0.0
1177,5420,0.554804747843023,0.0
1177,5945,0.5163910698882496,0.0
1177,6056,0.6147726399910914,0.0
1177,6150,0.5205535016961613,0.0
1177,6478,0.6843052175150721,0.0
1177,6494,0.5718913976838619,0.0
1177,6603,0.6309473357217917,0.0
1177,6926,0.6503183857396029,0.0
1177,8295,0.6609081822488877,0.0
1177,8335,0.537463281567157,0.0
1177,8341,0.7015367908604696,0.0
1177,8343,0.6468525953534137,0.0
1177,8344,0.6516146646890001,0.0
1177,8599,0.5630637037536533,0.0
1177,8632,0.6140855080834445,0.0
1177,8996,0.5903902371212986,0.0
1177,9076,0.5774652090223595,0.0
1177,9582,0.6531718890855981,0.0
1177,9586,0.5232759466773061,0.0
1177,9588,0.514370632972229,0.0
1177,9608,0.5700695457854164,0.0
1177,9609,0.5331188258508471,0.0
1177,10002,0.6105234849550221,0.0
1177,10551,0.5152687664130225,0.0
1177,10596,0.5361323542571759,0.0
1177,10640,0.5679165217373844,0.0
1177,11022,0.5962996169455114,0.0
1177,11893,0.6357508916028741,0.0
1177,12499,0.6276405029699436,0.0
1177,12672,0.5996078760141318,0.0
1177,13546,0.5424797331971589,0.0
1177,13648,0.5940483324703953,0.0
1177,14333,0.5123487827557562,0.0
1177,14342,0.53400058795818,0.0
1177,14491,0.6302469559417417,0.0
1177,14688,0.5129266791127861,0.0
1177,14748,0.6610040911780551,0.0
1177,14857,0.5036808371622747,0.0
1177,14868,0.6054641709902029,0.0
1177,14921,0.5993947699606034,0.0
1177,14925,0.5508126999385787,0.0
1177,14934,0.5039966022936756,0.0
1177,14935,0.6146762572932635,0.0
1177,15244,0.5106569127525515,0.0
1179,1294,0.5435855274197674,0.0
1179,1912,0.5718408304091656,0.0
1179,3195,0.5456868653861074,0.0
1179,4048,0.508571850592979,0.0
1179,4315,0.5231785851117701,0.0
1179,4582,0.5966746613467815,0.0
1179,4648,0.6914272084675094,0.0
1179,4840,0.5164779281803031,0.0
1179,4841,0.5058292402520993,0.0
1179,5034,0.5982235895485845,0.0
1179,5036,0.6793943018533302,0.0
1179,5175,0.5858408092136295,0.0
1179,5420,0.5558799999238881,0.0
1179,6056,0.6110899774968586,0.0
1179,6150,0.5083678256760823,0.0
1179,6478,0.6698981513484805,0.0
1179,6494,0.5553059036856225,0.0
1179,6603,0.6326146333908081,0.0
1179,6926,0.6485327773338784,0.0
1179,8295,0.6504405071495256,0.0
1179,8335,0.5204416527564693,0.0
1179,8341,0.6817551945079613,0.0
1179,8343,0.6455349227206313,0.0
1179,8344,0.6372278869302288,0.0
1179,8599,0.5463970631260499,0.0
1179,8632,0.6028969292480043,0.0
1179,8996,0.5635642804753743,0.0
1179,9076,0.5607290628194704,0.0
1179,9582,0.635503937439803,0.0
1179,9586,0.524433291218235,0.0
1179,9608,0.55013294480286,0.0
1179,9609,0.5251054274702682,0.0
1179,10002,0.5899039602169204,0.0
1179,10596,0.5057907009514989,0.0
1179,10640,0.5634173961527195,0.0
1179,11022,0.5851103064099298,0.0
1179,11893,0.6157656252621988,0.0
1179,12499,0.6103341790275197,0.0
1179,12672,0.5780235609862268,0.0
1179,13546,0.5460796877836875,0.0
1179,13648,0.5905828806219232,0.0
1179,14342,0.5343508516611518,0.0
1179,14491,0.679326605437481,0.0
1179,14688,0.5123938193330144,0.0
1179,14748,0.6496585704101911,0.0
1179,14868,0.6045458124843445,0.0
1179,14921,0.5942853979415365,0.0
1179,14925,0.5694164511237889,0.0
1179,14934,0.513958189026885,0.0
1179,14935,0.6185251685141949,0.0
1179,15244,0.5029232763997433,0.0
1181,4648,0.5063396294680194,0.0
1181,6478,0.5037447496007612,0.0
1181,8295,0.5036547960650649,0.0
1196,5425,0.5110442432093937,0.0
1196,9935,0.6149573532335532,0.0
1196,12876,0.6055067245806973,0.0
1196,13641,0.6047387301043351,0.0
1218,1219,0.603499035078039,0.0
1220,2626,0.5457826861438192,0.0
1220,3144,0.543670734134377,0.0
1220,4026,0.593407268297196,0.0
1220,5602,0.5376366268375047,0.0
1220,6329,0.5034709767503323,0.0
1220,6401,0.5264473245285813,0.0
1220,6932,0.5519276010770415,0.0
1220,9573,0.5016346846516885,0.0
1220,10055,0.5815870027781979,0.0
1220,10056,0.5573904082109499,0.0
1220,11060,0.5676078434750321,0.0
1220,11474,0.511166778837064,0.0
1220,12608,0.588468624132647,0.0
1220,15392,0.510708174305923,0.0
1221,1351,0.5116786311723792,0.0
1228,1231,0.5332159204450001,0.0
1228,2767,0.50864088658724,0.0
1228,5847,0.5177797348490769,0.0
1228,6483,0.520195620597148,0.0
1228,6502,0.5224110795569524,0.0
1228,9532,0.5247297388953295,0.0
1228,12714,0.544412892976299,0.0
1236,2405,0.5896903899081268,0.0
1236,2406,0.5730640350450142,0.0
1236,2626,0.5710038770170667,0.0
1236,3144,0.5553618361814004,0.0
1236,3659,0.5200888982856535,0.0
1236,4649,0.5881964322140254,0.0
1236,4667,0.5097942393913698,0.0
1236,5830,0.5697515957385437,0.0
1236,6000,0.6122941849618369,0.0
1236,6064,0.6110807484264946,0.0
1236,6224,0.5475477491043382,0.0
1236,6329,0.5581354496726637,0.0
1236,6840,0.5936693838276915,0.0
1236,7289,0.5203646322255759,0.0
1236,7546,0.5382288588564956,0.0
1236,8845,0.5551328710123656,0.0
1236,9573,0.5830847362785979,0.0
1236,9574,0.5430003845309676,0.0
1236,10055,0.510303516990446,0.0
1236,10056,0.5343140465603216,0.0
1236,10404,0.5042390306337181,0.0
1236,11474,0.525904541266943,0.0
1236,12297,0.5238561560316115,0.0
1236,12385,0.5372703610352093,0.0
1236,12957,0.5622431729450367,0.0
1236,13704,0.5082062618783293,0.0
1236,15599,0.5824259723787449,0.0
1236,15600,0.6036892227760635,0.0
1288,4648,0.5048388295553857,0.0
1288,6926,0.5043497148131494,0.0
1288,8343,0.5214368663063803,0.0
1288,9582,0.5175506745204072,0.0
1294,3195,0.5004558550852444,0.0
1294,4582,0.5060667646395359,0.0
1294,4648,0.5819830743835596,0.0
1294,5034,0.5537388263204378,0.0
1294,5036,0.5853974874164662,0.0
1294,6056,0.5592094317448096,0.0
1294,6478,0.5883965695793412,0.0
1294,6603,0.5188970968253311,0.0
1294,6926,0.5072036517524485,0.0
1294,8295,0.590263961279961,0.0
1294,8341,0.5785872086872558,0.0
1294,8343,0.5242397601775948,0.0
1294,8344,0.5278016786748739,0.0
1294,9582,0.5283256249789907,0.0
1294,10002,0.5310611368382049,0.0
1294,10640,0.5108794905711984,0.0
1294,11022,0.5218520914967771,0.0
1294,11893,0.5658280500648563,0.0
1294,12499,0.5175072518805885,0.0
1294,13648,0.5389437941114777,0.0
1294,14491,0.5265366991568362,0.0
1294,14748,0.5560490503015765,0.0
1294,14868,0.5241990424860616,0.0
1294,14921,0.5426250778501115,0.0
1294,14935,0.5409989335008525,0.0
1312,9151,0.5006575433472494,0.0
1320,9477,0.55724152299353,0.0
1320,13643,0.5005258690078485,0.0
1320,15402,0.5072164848931646,0.0
1325,2247,0.5309198997667824,0.0
1325,8809,0.5239322121352898,0.0
1325,8810,0.5127790883009988,0.0
1325,9151,0.5681634175716901,0.0
1325,11293,0.5122018210946623,0.0
1351,1738,0.5813550131186284,0.0
1351,1838,0.6604358574465367,0.0
1351,2610,0.5116127689295529,0.0
1351,2627,0.6132473106010496,0.0
1351,4192,0.5351781185776048,0.0
1351,4847,0.6242002498839815,0.0
1351,4855,0.5587954818483891,0.0
1351,5014,0.5089869957220068,0.0
1351,5126,0.6274571683791944,0.0
1351,5372,0.5767080999169515,0.0
1351,5489,0.5832223372597031,0.0
1351,5700,0.5547809643401271,0.0
1351,5701,0.5968435259797978,0.0
1351,5702,0.5517733622019072,0.0
1351,5913,0.6824437081445561,0.0
1351,5914,0.7386019346314967,0.0
1351,6039,0.6940225455141397,0.0
1351,6606,0.5138213154336329,0.0
1351,7283,0.6287794859659818,0.0
1351,8006,0.517987882746602,0.0
1351,8068,0.5350531683315808,0.0
1351,8247,0.5391332712117971,0.0
1351,8605,0.5444689204603386,0.0
1351,9054,0.5713667736415742,0.0
1351,9533,0.5142875619135663,0.0
1351,9638,0.5765506748727739,0.0
1351,9657,0.6117305490007623,0.0
1351,9824,0.5936318111582728,0.0
1351,9831,0.69949026371767,0.0
1351,9832,0.6979310675730205,0.0
1351,9900,0.5797740016911678,0.0
1351,11053,0.5919389114421864,0.0
1351,11238,0.5822929945186893,0.0
1351,11239,0.5651848397502908,0.0
1351,11240,0.5089793499300912,0.0
1351,11386,0.5101168974918292,0.0
1351,11747,0.654028383857002,0.0
1351,11758,0.5211759688750671,0.0
1351,11800,0.6804773170513571,0.0
1351,12028,0.6098565222987304,0.0
1351,12073,0.5470163918998145,0.0
1351,12074,0.5413382434586992,0.0
1351,12197,0.5021428174464622,0.0
1351,12479,0.690083519392758,0.0
1351,12793,0.7147697784054255,0.0
1351,13103,0.5024595273712079,0.0
1351,13260,0.5078333921659615,0.0
1351,13758,0.5370147052111015,0.0
1351,13760,0.5205531290459546,0.0
1351,13764,0.569569030247056,0.0
1351,13909,0.6104769646842099,0.0
1351,14066,0.5137886310676705,0.0
1351,14161,0.567024400818612,0.0
1351,14459,0.7031735543890777,0.0
1351,14542,0.6268993317308426,0.0
1351,15555,0.5130275328570535,0.0
1388,1765,0.5455978290382502,0.0
1388,5017,0.6081246887877465,0.0
1388,6164,0.5470636389746422,0.0
1388,6241,0.5394159502028514,0.0
1388,7865,0.5101941760264195,0.0
1388,8195,0.5053911614473202,0.0
1388,9796,0.5203015900075809,0.0
1388,9828,0.5534276774304201,0.0
1388,11664,0.5288640652556114,0.0
1388,11746,0.5428214725850393,0.0
1388,12227,0.5387296699919275,0.0
1388,13102,0.5925918241555667,0.0
1388,14607,0.5580597762551727,0.0
1388,14849,0.5861078326733468,0.0
1388,15705,0.5668066068734228,0.0
1416,2402,0.5620823965521792,0.0
1416,2426,0.5399876827968302,0.0
1416,3647,0.5313995696626085,0.0
1416,3842,0.5087244110981197,0.0
1416,3878,0.687254850206425,0.0
1416,4839,0.502946443674479,0.0
1416,5549,0.5598594273808402,0.0
1416,5689,0.5178085644826207,0.0
1416,5773,0.6237661675990548,0.0
1416,5847,0.6086066565196017,0.0
1416,5998,0.5618306699631074,0.0
1416,6389,0.5128620886239342,0.0
1416,6483,0.5458363740089256,0.0
1416,6502,0.6344600075903469,0.0
1416,7091,0.5435830756998941,0.0
1416,7456,0.5438387027233618,0.0
1416,7715,0.5320232674146135,0.0
1416,7854,0.5009606765077746,0.0
1416,7980,0.5411497242587351,0.0
1416,8869,0.5724942708643167,0.0
1416,8873,0.5349986215139173,0.0
1416,9241,0.591105968021528,0.0
1416,9532,0.6622289803615894,0.0
1416,10012,0.594390877689524,0.0
1416,10368,0.5519768271828653,0.0
1416,10694,0.5406366468054925,0.0
1416,10742,0.6801047935847346,0.0
1416,12130,0.6053321500919433,0.0
1416,12714,0.5086124329989979,0.0
1416,12832,0.6221000312487851,0.0
1416,13062,0.5073059426459409,0.0
1416,14315,0.6431301696084238,0.0
1416,15075,0.6283027924250298,0.0
1416,15467,0.5757913627146033,0.0
1416,15471,0.5944874746847748,0.0
1416,15534,0.5596540375169476,0.0
1453,9477,0.5172041808243326,0.0
1631,1856,0.5892025741267083,0.0
1631,2731,0.5636096040980356,0.0
1631,2834,0.5160733088641652,0.0
1631,4012,0.5542795238152108,0.0
1631,4377,0.5094691678329761,0.0
1631,4653,0.5013644975686923,0.0
1631,5292,0.5638121195997213,0.0
1631,5471,0.6017768324245238,0.0
1631,6633,0.5176813785745045,0.0
1631,6860,0.5704326092870462,0.0
1631,7225,0.5740780626096456,0.0
1631,8634,0.6040435591690263,0.0
1631,10182,0.5369429172921181,0.0
1631,11868,0.5053043623639558,0.0
1631,12752,0.5626654074678463,0.0
1654,3947,0.5162494438982753,0.0
1654,9477,0.5608085656867591,0.0
1654,11752,0.5346652082346158,0.0
1654,13189,0.5077627655350253,0.0
1654,13287,0.5289039464417048,0.0
1654,13767,0.5279211788546404,0.0
1722,2406,0.5061339546440758,0.0
1722,2626,0.5056520977800056,0.0
1738,1838,0.5767804328832915,0.0
1738,4847,0.5178996336032566,0.0
1738,5913,0.5220286018851229,0.0
1738,5914,0.5584231828852497,0.0
1738,6039,0.523024192668687,0.0
1738,7283,0.5311109515919851,0.0
1738,9657,0.53102123000533,0.0
1738,9824,0.5053111711587386,0.0
1738,9831,0.545746298231436,0.0
1738,9832,0.5431998864985287,0.0
1738,11238,0.5012296622985667,0.0
1738,11747,0.5163931360170338,0.0
1738,11800,0.54671972812666,0.0
1738,12028,0.5127089674673359,0.0
1738,12479,0.5660670063270897,0.0
1738,12793,0.5589221465533402,0.0
1738,13758,0.5024247107878923,0.0
1738,13909,0.523278695258235,0.0
1738,14161,0.5061733281292423,0.0
1738,14459,0.5581110750783804,0.0
1765,5017,0.5365157565496649,0.0
1765,13102,0.5205196875471911,0.0
1765,14607,0.5022543872316194,0.0
1765,14849,0.5203709673544847,0.0
1765,15705,0.5279605335602129,0.0
1814,10057,0.5050735687685168,0.0
1827,3842,0.5226475448216522,0.0
1827,6153,0.5107272877521826,0.0
1827,8869,0.5642284874132185,0.0
1827,9598,0.5047954916192958,0.0
1827,12815,0.5073358281862391,0.0
1838,2627,0.5027381129047114,0.0
1838,4847,0.5785315658704124,0.0
1838,4855,0.5262388054767868,0.0
1838,5126,0.5441540544084209,0.0
1838,5372,0.594117516575144,0.0
1838,5489,0.558221172018431,0.0
1838,5700,0.5114236683205411,0.0
1838,5913,0.6210473652226254,0.0
1838,5914,0.6503512266675099,0.0
1838,6039,0.619328985733207,0.0
1838,7283,0.5837821413368847,0.0
1838,8247,0.534531957314629,0.0
1838,9657,0.6249789215304459,0.0
1838,9824,0.6023555046826142,0.0
1838,9831,0.6566558540129701,0.0
1838,9832,0.6591573116168085,0.0
1838,9900,0.5038550467961944,0.0
1838,11238,0.5545391656587296,0.0
1838,11239,0.5755258987800377,0.0
1838,11240,0.5065909481999296,0.0
1838,11747,0.5636971224803489,0.0
1838,11800,0.6038723384609685,0.0
1838,12028,0.573660980749429,0.0
1838,12073,0.5300487872075598,0.0
1838,12479,0.6463943909265618,0.0
1838,12793,0.6438664647142978,0.0
1838,13758,0.5527645694738108,0.0
1838,13909,0.6025141398519245,0.0
1838,14161,0.5686442572492398,0.0
1838,14459,0.6351518579250374,0.0
1838,14542,0.5998656567696893,0.0
1856,2731,0.6347214236061114,0.0
1856,2834,0.521865744815736,0.0
1856,3536,0.5774225531659155,0.0
1856,3690,0.5569893227752938,0.0
1856,3909,0.5540032998881589,0.0
1856,4012,0.634172689145513,0.0
1856,4215,0.5276341109813584,0.0
1856,4377,0.5974232982866847,0.0
1856,4653,0.5787217609076413,0.0
1856,5104,0.6304680481150978,0.0
1856,5138,0.5064286886680052,0.0
1856,5292,0.6135396564848123,0.0
1856,5471,0.6258665126261178,0.0
1856,6633,0.5523236367099107,0.0
1856,6756,0.527522798853064,0.0
1856,6860,0.5930600350170011,0.0
1856,7225,0.6781667476653871,0.0
1856,7480,0.6108212190227054,0.0
1856,8188,0.5314564265748304,0.0
1856,8634,0.7144927913479113,0.0
1856,8827,0.5994429613447596,0.0
1856,10182,0.5228169017082231,0.0
1856,11868,0.6203676149731389,0.0
1856,12338,0.5498284855660256,0.0
1856,12752,0.5964525754451799,0.0
1856,14328,0.5119752468725445,0.0
1856,14627,0.5754824645053236,0.0
1856,15315,0.5415391623490361,0.0
1912,3195,0.5147953441461838,0.0
1912,4648,0.5793294984789494,0.0
1912,5034,0.554136228871275,0.0
1912,5036,0.6064555862414936,0.0
1912,5420,0.5012574617972586,0.0
1912,6056,0.5076018523643021,0.0
1912,6478,0.59813071631139,0.0
1912,6926,0.5002360960968959,0.0
1912,8295,0.6097549617077128,0.0
1912,8335,0.5015688619015461,0.0
1912,8341,0.6018916508317844,0.0
1912,8343,0.5094133765508356,0.0
1912,8344,0.5160189988669056,0.0
1912,9582,0.5102470823837649,0.0
1912,10002,0.5364502070693297,0.0
1912,11893,0.5626450026972668,0.0
1912,12499,0.5355619268778523,0.0
1912,13648,0.5437185386992907,0.0
1912,14491,0.5981425869880066,0.0
1912,14748,0.5308125500685538,0.0
1912,14868,0.5036141512564359,0.0
1912,14921,0.5174988940328072,0.0
1912,14935,0.5592209181190391,0.0
2021,2022,0.6873785483094564,0.0
2021,12712,0.5551701047505726,0.0
2021,14861,0.5743749217593118,0.0
2022,14861,0.5042203458416814,0.0
2034,15137,0.5045680950240096,0.0
2035,2047,0.5342077926146802,0.0
2035,2051,0.5186546726114988,0.0
2036,2037,0.5434065931918503,0.0
2036,2040,0.5845652161067628,0.0
2036,2041,0.5549411868985832,0.0
2036,2042,0.5679805519760225,0.0
2036,2045,0.5528984982455692,0.0
2037,2040,0.620583235818159,0.0
2037,2041,0.6189918341119196,0.0
2037,2042,0.5524240392241146,0.0
2037,2045,0.5930680845885176,0.0
2037,15124,0.5068219490220053,0.0
2037,15126,0.5195762863301414,0.0
2039,2053,0.5122549785331666,0.0
2040,2041,0.6093557510645405,0.0
2040,2042,0.6220592399056623,0.0
2040,2045,0.6154537078669525,0.0
2040,15124,0.5138104331742331,0.0
2041,2042,0.5806185740987972,0.0
2041,2045,0.5976715260056787,0.0
2042,2045,0.5939623230681806,0.0
2047,2051,0.5369213672302777,0.0
2050,2051,0.5178086513818368,0.0
2052,2053,0.528598233083833,0.0
2053,2054,0.5343399235670718,0.0
2056,15638,0.508611884757302,0.0
2114,7096,0.5089543489090359,0.0
2114,7143,0.5316027948547694,0.0
2114,8139,0.5280550057354837,0.0
2114,10359,0.525797482129661,0.0
2114,11548,0.5192402984679093,0.0
2114,12530,0.5011686934776504,0.0
2114,14806,0.5664599352623505,0.0
2147,3878,0.5324388998851642,0.0
2147,5773,0.502068718682165,0.0
2147,6502,0.5077345812886908,0.0
2147,9532,0.5114548139264727,0.0
2147,10742,0.5122117441216115,0.0
2169,4648,0.5364426054567374,0.0
2169,5034,0.5408285770134741,0.0
2169,5036,0.581893671490609,0.0
2169,6478,0.5507850278245565,0.0
2169,8295,0.5449584147255478,0.0
2169,8341,0.5584234460045333,0.0
2169,8344,0.5075633186653276,0.0
2169,10002,0.5273776682692081,0.0
2169,11022,0.5022069401230385,0.0
2169,14491,0.5308595852877633,0.0
2169,14748,0.5436138757554173,0.0
